CustomerKey,last_order_date,recency_days,frequency,monetary,R_score,F_score,M_score,FM_score,rfm_score_label,segment
104748,2020-01-14,404,2,3459.34,4,2,3,2,423,Potential Loyalists
105107,2019-01-09,774,1,299.9,2,1,1,1,211,About To Sleep
105126,2019-06-15,617,1,947.92,2,1,2,2,212,About To Sleep
105417,2019-11-25,454,1,7479.39,3,1,4,2,314,Need Attention
105595,2020-01-29,389,1,3036.9,4,1,3,2,413,Potential Loyalists
105647,2019-12-30,419,6,10318.94,4,5,5,5,455,Champions
106039,2019-07-13,589,1,198.0,3,1,1,1,311,Promising
106880,2018-03-05,1084,2,11398.93,1,2,5,4,125,Can't Lose Them
107299,2018-03-13,1076,1,1294.89,1,1,2,2,112,Lost
108022,2020-10-29,115,1,1874.97,5,1,2,2,512,Potential Loyalists
108311,2020-02-14,373,3,7101.17,4,4,4,4,444,Loyal Customers
109148,2019-11-29,450,2,2533.7,3,2,3,2,323,Need Attention
109580,2018-02-24,1093,2,751.98,1,2,1,2,121,Lost
109977,2020-01-04,414,1,319.79,4,1,1,1,411,New Customers
111207,2018-05-30,998,1,3030.26,1,1,3,2,113,Lost
111492,2020-02-21,366,2,2926.33,4,2,3,2,423,Potential Loyalists
111568,2020-02-29,358,1,5061.96,4,1,4,2,414,Potential Loyalists
112287,2020-03-17,341,1,219.98,5,1,1,1,511,New Customers
112762,2018-12-10,804,2,2968.99,2,2,3,2,223,About To Sleep
113121,2020-02-07,380,1,2070.0,4,1,2,2,412,Potential Loyalists
113244,2020-02-05,382,3,6092.53,4,4,4,4,444,Loyal Customers
113290,2020-04-30,297,1,3034.99,5,1,3,2,513,Potential Loyalists
113294,2020-02-08,379,1,3476.0,4,1,3,2,413,Potential Loyalists
113448,2020-02-21,366,2,5226.820000000001,4,2,4,3,424,Loyal Customers
113481,2018-10-19,856,2,7321.679999999999,2,2,4,3,224,At Risk
113635,2018-06-09,988,1,722.73,1,1,1,1,111,Lost
113833,2020-01-04,414,1,548.97,4,1,1,1,411,New Customers
114070,2019-06-12,620,2,18796.559999999998,2,2,5,4,225,At Risk
114201,2018-12-21,793,1,653.96,2,1,1,1,211,About To Sleep
114561,2019-09-26,514,2,1465.93,3,2,2,2,322,Need Attention
114916,2018-12-22,792,2,3842.35,2,2,3,2,223,About To Sleep
114949,2021-01-06,46,3,5598.29,5,4,4,4,544,Loyal Customers
115168,2019-09-12,528,1,206.13,3,1,1,1,311,Promising
115335,2020-02-28,359,2,14826.55,4,2,5,4,425,Loyal Customers
115447,2020-02-29,358,2,11870.29,4,2,5,4,425,Loyal Customers
115452,2019-05-08,655,1,853.99,2,1,2,2,212,About To Sleep
115902,2017-12-28,1151,1,4033.7300000000005,1,1,3,2,113,Lost
116149,2020-05-08,289,4,5156.5,5,5,4,4,554,Loyal Customers
116524,2020-12-26,57,3,3667.6499999999996,5,4,3,4,543,Loyal Customers
116571,2017-12-30,1149,1,4712.0,1,1,4,2,114,Lost
116824,2019-06-19,613,1,382.32,2,1,1,1,211,About To Sleep
117048,2017-10-24,1216,1,877.5,1,1,2,2,112,Lost
117386,2018-02-03,1114,1,199.98,1,1,1,1,111,Lost
117496,2020-06-25,241,1,1837.92,5,1,2,2,512,Potential Loyalists
117995,2019-10-22,488,1,1140.0,3,1,2,2,312,Need Attention
118271,2019-05-11,652,3,14463.82,2,4,5,4,245,At Risk
118451,2019-12-05,444,1,2498.0,3,1,3,2,313,Need Attention
118540,2016-02-27,1821,1,5300.93,1,1,4,2,114,Lost
118829,2020-12-10,73,3,4023.55,5,4,3,4,543,Loyal Customers
118902,2020-07-11,225,1,110.97,5,1,1,1,511,New Customers
119085,2019-09-18,522,2,7763.8,3,2,5,4,325,Loyal Customers
119365,2019-03-07,717,1,3444.93,2,1,3,2,213,About To Sleep
120398,2019-01-22,761,1,493.0,2,1,1,1,211,About To Sleep
120607,2019-12-14,435,1,1823.98,3,1,2,2,312,Need Attention
120802,2019-02-17,735,1,417.58,2,1,1,1,211,About To Sleep
120952,2018-06-07,990,1,872.4,1,1,2,2,112,Lost
121324,2018-11-30,814,1,194.95,2,1,1,1,211,About To Sleep
121376,2019-11-01,478,1,2916.96,3,1,3,2,313,Need Attention
121813,2019-02-14,738,1,2684.6000000000004,2,1,3,2,213,About To Sleep
121958,2016-06-28,1699,2,4940.4,1,2,4,3,124,At Risk
122096,2017-12-28,1151,1,1551.93,1,1,2,2,112,Lost
122511,2016-02-17,1831,1,1854.92,1,1,2,2,112,Lost
122533,2019-06-20,612,3,13766.89,2,4,5,4,245,At Risk
123266,2019-12-27,422,2,1532.8000000000002,4,2,2,2,422,Potential Loyalists
123353,2019-11-16,463,2,2836.96,3,2,3,2,323,Need Attention
124444,2019-12-12,437,1,96.0,3,1,1,1,311,Promising
124719,2017-07-06,1326,2,2185.46,1,2,3,2,123,Lost
124722,2020-10-15,129,1,5569.96,5,1,4,2,514,Potential Loyalists
125008,2016-08-20,1646,1,990.0,1,1,2,2,112,Lost
125033,2019-08-30,541,1,56.99,3,1,1,1,311,Promising
125236,2019-01-05,778,2,20928.02,2,2,5,4,225,At Risk
125254,2019-09-28,512,1,547.54,3,1,1,1,311,Promising
125391,2017-10-05,1235,1,1876.0,1,1,2,2,112,Lost
125649,2020-02-21,366,2,451.97,4,2,1,2,421,Potential Loyalists
125764,2017-10-31,1209,1,3390.96,1,1,3,2,113,Lost
125784,2020-01-01,417,2,2134.94,4,2,2,2,422,Potential Loyalists
125873,2019-02-27,725,1,1726.6,2,1,2,2,212,About To Sleep
125950,2016-01-26,1853,1,506.87,1,1,1,1,111,Lost
126083,2020-08-20,185,2,15401.43,5,2,5,4,525,Loyal Customers
126320,2020-02-20,367,1,1076.0,4,1,2,2,412,Potential Loyalists
126573,2017-06-03,1359,2,2479.0,1,2,3,2,123,Lost
126633,2017-07-29,1303,2,3667.96,1,2,3,2,123,Lost
126744,2020-07-09,227,1,4692.0,5,1,4,2,514,Potential Loyalists
126838,2019-07-10,592,1,1030.5,3,1,2,2,312,Need Attention
126852,2018-05-23,1005,2,5980.58,1,2,4,3,124,At Risk
127015,2019-10-18,492,5,11940.12,3,5,5,5,355,Loyal Customers
127146,2019-01-03,780,1,624.0,2,1,1,1,211,About To Sleep
127193,2016-01-30,1849,1,1962.92,1,1,2,2,112,Lost
127239,2020-12-19,64,1,343.42,5,1,1,1,511,New Customers
127283,2020-01-02,416,1,259.99,4,1,1,1,411,New Customers
127417,2019-09-09,531,1,7741.29,3,1,5,3,315,Need Attention
127943,2020-05-28,269,3,8122.05,5,4,5,4,545,Loyal Customers
128179,2016-04-30,1758,1,526.97,1,1,1,1,111,Lost
128305,2020-05-13,284,4,4613.99,5,5,4,4,554,Loyal Customers
129176,2018-12-26,788,2,7404.88,2,2,4,3,224,At Risk
129318,2016-01-02,1877,1,1970.0,1,1,2,2,112,Lost
129494,2018-12-19,795,2,10826.609999999999,2,2,5,4,225,At Risk
129540,2019-08-13,558,2,3268.56,3,2,3,2,323,Need Attention
129554,2019-12-03,446,2,5283.95,3,2,4,3,324,Need Attention
129581,2018-08-07,929,1,3529.62,1,1,3,2,113,Lost
129698,2020-02-27,360,1,54.0,4,1,1,1,411,New Customers
130214,2016-02-02,1846,1,8844.15,1,1,5,3,115,At Risk
130270,2017-11-22,1187,1,3309.82,1,1,3,2,113,Lost
130585,2017-03-02,1452,1,412.93,1,1,1,1,111,Lost
130670,2019-12-25,424,3,4652.72,4,4,4,4,444,Loyal Customers
130750,2017-12-14,1165,1,1362.56,1,1,2,2,112,Lost
131067,2019-10-07,503,1,2831.0,3,1,3,2,313,Need Attention
131758,2017-06-29,1333,1,1436.4,1,1,2,2,112,Lost
131976,2016-09-28,1607,2,10823.93,1,2,5,4,125,Can't Lose Them
132377,2018-12-26,788,1,801.74,2,1,1,1,211,About To Sleep
132701,2016-09-03,1632,1,7019.98,1,1,4,2,114,Lost
132774,2019-10-17,493,2,2804.0,3,2,3,2,323,Need Attention
133358,2020-02-14,373,2,9660.13,4,3,5,4,435,Loyal Customers
133458,2020-01-21,397,2,4628.96,4,3,4,4,434,Loyal Customers
133761,2018-01-26,1122,2,2458.87,1,3,3,3,133,At Risk
133787,2019-08-05,566,2,8201.5,3,3,5,4,335,Loyal Customers
133905,2019-05-25,638,1,2470.9700000000003,2,1,3,2,213,About To Sleep
133928,2017-09-30,1240,1,2700.0,1,1,3,2,113,Lost
133956,2019-08-10,561,1,11145.4,3,1,5,3,315,Need Attention
133986,2017-05-06,1387,1,10871.85,1,1,5,3,115,At Risk
134230,2018-02-17,1100,1,73.39,1,1,1,1,111,Lost
134281,2020-02-24,363,2,3874.9700000000003,4,3,3,3,433,Loyal Customers
135020,2016-02-20,1828,1,1619.4,1,1,2,2,112,Lost
135374,2019-05-13,650,1,347.98,2,1,1,1,211,About To Sleep
135675,2019-12-26,423,1,161.94,4,1,1,1,411,New Customers
136055,2020-02-26,361,1,299.99,4,1,1,1,411,New Customers
136134,2020-01-24,394,2,5722.8,4,3,4,4,434,Loyal Customers
136284,2019-01-05,778,3,17183.78,2,4,5,4,245,At Risk
137865,2016-08-06,1660,1,1475.0,1,1,2,2,112,Lost
137949,2017-11-13,1196,1,485.52000000000004,1,1,1,1,111,Lost
138242,2020-04-29,298,4,6604.62,5,5,4,4,554,Loyal Customers
138332,2019-08-10,561,3,6268.38,3,4,4,4,344,Loyal Customers
138464,2020-03-05,353,1,2223.0,4,1,3,2,413,Potential Loyalists
138735,2021-01-07,45,2,4179.89,5,3,4,4,534,Loyal Customers
139224,2020-01-02,416,1,2615.0,4,1,3,2,413,Potential Loyalists
139376,2017-05-04,1389,1,49.5,1,1,1,1,111,Lost
139411,2019-02-22,730,1,89.98,2,1,1,1,211,About To Sleep
139479,2019-03-04,720,2,906.89,2,3,2,2,232,About To Sleep
139742,2019-12-03,446,1,4.06,3,1,1,1,311,Promising
139817,2020-01-07,411,1,433.8,4,1,1,1,411,New Customers
139856,2018-02-20,1097,1,17149.69,1,1,5,3,115,At Risk
139891,2019-08-06,565,3,2753.15,3,4,3,4,343,Loyal Customers
140004,2018-02-19,1098,1,3687.8,1,1,3,2,113,Lost
140239,2018-12-24,790,1,848.0,2,1,1,1,211,About To Sleep
140389,2017-12-23,1156,1,22.89,1,1,1,1,111,Lost
140829,2018-12-06,808,1,11608.68,2,1,5,3,215,At Risk
140872,2019-11-13,466,1,1149.5,3,1,2,2,312,Need Attention
140911,2020-02-05,382,1,559.0,4,1,1,1,411,New Customers
140956,2020-01-03,415,1,1009.89,4,1,2,2,412,Potential Loyalists
140972,2018-05-19,1009,1,3122.6,1,1,3,2,113,Lost
141179,2016-08-04,1662,1,329.97,1,1,1,1,111,Lost
141238,2016-08-06,1660,1,7100.97,1,1,4,2,114,Lost
141338,2021-01-13,39,2,5157.26,5,3,4,4,534,Loyal Customers
141696,2017-05-20,1373,1,2543.0,1,1,3,2,113,Lost
142086,2018-08-20,916,1,1720.98,1,1,2,2,112,Lost
142282,2018-08-01,935,2,2923.37,1,3,3,3,133,At Risk
142335,2020-05-20,277,1,599.0,5,1,1,1,511,New Customers
142837,2019-02-28,724,2,13014.369999999999,2,3,5,4,235,At Risk
143033,2019-07-13,589,2,26747.829999999998,3,3,5,4,335,Loyal Customers
143206,2019-06-12,620,1,2200.0,2,1,3,2,213,About To Sleep
143278,2016-02-24,1824,1,5445.4400000000005,1,1,4,2,114,Lost
143585,2019-12-10,439,1,12.66,3,1,1,1,311,Promising
143972,2019-01-04,779,2,7557.219999999999,2,3,5,4,235,At Risk
144080,2019-01-18,765,4,6458.29,2,5,4,4,254,At Risk
144273,2018-06-23,974,1,2498.38,1,1,3,2,113,Lost
144330,2019-03-14,710,2,916.83,2,3,2,2,232,About To Sleep
145085,2018-09-12,893,1,3020.44,1,1,3,2,113,Lost
145258,2020-02-28,359,1,1558.32,4,1,2,2,412,Potential Loyalists
145342,2016-12-31,1513,1,3980.99,1,1,3,2,113,Lost
146194,2018-08-17,919,2,7260.04,1,3,4,4,134,Can't Lose Them
146534,2018-02-14,1103,1,616.0,1,1,1,1,111,Lost
147228,2020-05-16,281,4,1615.26,5,5,2,4,552,Loyal Customers
147312,2020-02-18,369,3,2550.7200000000003,4,4,3,4,443,Loyal Customers
147341,2020-05-30,267,1,9308.92,5,1,5,3,515,Potential Loyalists
147413,2018-12-21,793,2,4990.98,2,3,4,4,234,At Risk
148348,2018-09-20,885,1,6828.24,1,1,4,2,114,Lost
148716,2019-02-25,727,3,3923.9300000000003,2,4,3,4,243,At Risk
149123,2020-03-11,347,1,41.34,4,1,1,1,411,New Customers
149353,2017-02-17,1465,1,4379.8,1,1,4,2,114,Lost
149478,2019-08-15,556,1,1417.95,3,1,2,2,312,Need Attention
149733,2018-12-11,803,2,3245.96,2,3,3,3,233,At Risk
149955,2020-03-11,347,2,29936.0,4,3,5,4,435,Loyal Customers
150762,2017-02-08,1474,1,1555.96,1,1,2,2,112,Lost
150770,2020-01-15,403,1,639.96,4,1,1,1,411,New Customers
151044,2019-01-03,780,1,16.99,2,1,1,1,211,About To Sleep
151076,2017-06-03,1359,1,2480.27,1,1,3,2,113,Lost
151318,2019-11-16,463,2,5634.0,3,3,4,4,334,Loyal Customers
151326,2021-02-20,1,1,1946.96,5,1,2,2,512,Potential Loyalists
151401,2020-09-24,150,1,3198.0,5,1,3,2,513,Potential Loyalists
151499,2019-11-04,475,2,9993.060000000001,3,3,5,4,335,Loyal Customers
151589,2018-11-02,842,1,215.0,2,1,1,1,211,About To Sleep
151628,2019-12-03,446,3,6339.900000000001,3,4,4,4,344,Loyal Customers
151851,2018-10-09,866,1,480.0,2,1,1,1,211,About To Sleep
151986,2019-11-16,463,1,1967.97,3,1,2,2,312,Need Attention
152009,2019-10-30,480,1,783.1500000000001,3,1,1,1,311,Promising
152270,2019-05-22,641,1,4546.6,2,1,4,2,214,About To Sleep
152342,2018-06-29,968,1,6563.5,1,1,4,2,114,Lost
152438,2019-12-03,446,4,3156.1800000000003,3,5,3,4,353,Loyal Customers
152445,2019-01-03,780,1,928.0,2,1,2,2,212,About To Sleep
152908,2017-07-22,1310,1,945.0,1,1,2,2,112,Lost
154042,2020-11-05,108,2,8475.65,5,3,5,4,535,Loyal Customers
154163,2019-02-18,734,1,358.0,2,1,1,1,211,About To Sleep
154611,2018-12-14,800,1,513.9300000000001,2,1,1,1,211,About To Sleep
154891,2019-10-05,505,2,1902.98,3,3,2,2,332,Need Attention
154973,2018-02-20,1097,1,349.0,1,1,1,1,111,Lost
155350,2020-06-09,257,2,3507.0299999999997,5,3,3,3,533,Potential Loyalists
155388,2018-12-22,792,1,4733.8,2,1,4,2,214,About To Sleep
155611,2021-01-09,43,1,4356.6,5,1,4,2,514,Potential Loyalists
155656,2020-08-20,185,1,398.0,5,1,1,1,511,New Customers
155797,2017-01-12,1501,1,3942.49,1,1,3,2,113,Lost
156006,2018-11-30,814,1,282.12,2,1,1,1,211,About To Sleep
156070,2020-10-03,141,1,1239.78,5,1,2,2,512,Potential Loyalists
156286,2019-12-19,430,2,3463.48,4,3,3,3,433,Loyal Customers
156399,2018-09-07,898,1,519.97,1,1,1,1,111,Lost
156795,2018-11-19,825,3,1907.8899999999999,2,4,2,3,242,At Risk
156814,2018-05-22,1006,1,1115.72,1,1,2,2,112,Lost
156902,2020-10-19,125,1,576.0,5,1,1,1,511,New Customers
157171,2016-09-28,1607,1,319.98,1,1,1,1,111,Lost
157872,2018-10-23,852,2,7052.780000000001,2,3,4,4,234,At Risk
158179,2016-09-19,1616,1,646.0,1,1,1,1,111,Lost
158191,2019-06-05,627,1,398.0,2,1,1,1,211,About To Sleep
158349,2019-06-20,612,1,4911.93,2,1,4,2,214,About To Sleep
158951,2019-12-24,425,2,518.99,4,3,1,2,431,Potential Loyalists
159123,2019-02-23,729,2,964.39,2,3,2,2,232,About To Sleep
159137,2017-08-16,1285,1,265.23,1,1,1,1,111,Lost
159242,2019-08-10,561,1,1108.52,3,1,2,2,312,Need Attention
159255,2020-06-24,242,1,2160.9700000000003,5,1,2,2,512,Potential Loyalists
159270,2019-09-25,515,1,1949.7,3,1,2,2,312,Need Attention
159547,2020-10-10,134,2,459.9,5,3,1,2,531,Potential Loyalists
159816,2019-09-21,519,1,129.12,3,1,1,1,311,Promising
160124,2019-12-21,428,1,601.99,4,1,1,1,411,New Customers
160533,2019-03-05,719,1,9996.0,2,1,5,3,215,At Risk
160624,2020-08-11,194,2,1534.09,5,3,2,2,532,Potential Loyalists
160804,2019-12-17,432,2,730.74,4,3,1,2,431,Potential Loyalists
161038,2020-11-26,87,1,1500.3899999999999,5,1,2,2,512,Potential Loyalists
161095,2019-10-19,491,4,16086.48,3,5,5,5,355,Loyal Customers
161286,2019-01-07,776,3,3769.8,2,4,3,4,243,At Risk
161493,2016-08-03,1663,1,1926.99,1,1,2,2,112,Lost
161613,2019-02-23,729,1,749.49,2,1,1,1,211,About To Sleep
161742,2019-12-18,431,2,1735.88,4,3,2,2,432,Potential Loyalists
161879,2020-12-23,60,2,5502.61,5,3,4,4,534,Loyal Customers
161962,2016-05-10,1748,1,561.04,1,1,1,1,111,Lost
162091,2019-03-12,712,1,9340.0,2,1,5,3,215,At Risk
162181,2018-05-25,1003,1,1194.0,1,1,2,2,112,Lost
162300,2018-05-17,1011,2,5329.92,1,3,4,4,134,Can't Lose Them
162355,2017-04-26,1397,1,660.0,1,1,1,1,111,Lost
162784,2020-02-19,368,2,500.38,4,3,1,2,431,Potential Loyalists
162905,2016-10-11,1594,1,273.61,1,1,1,1,111,Lost
163186,2019-10-31,479,1,2437.0,3,1,3,2,313,Need Attention
163416,2020-06-08,258,1,698.0,5,1,1,1,511,New Customers
163706,2019-07-20,582,2,1928.02,3,3,2,2,332,Need Attention
163849,2021-01-19,33,1,1881.59,5,1,2,2,512,Potential Loyalists
163999,2019-06-25,607,1,777.05,2,1,1,1,211,About To Sleep
164129,2017-12-26,1153,1,19.98,1,1,1,1,111,Lost
164579,2016-10-05,1600,1,13.98,1,1,1,1,111,Lost
165032,2018-02-28,1089,3,6386.9,1,4,4,4,144,Can't Lose Them
165336,2020-02-01,386,1,888.0,4,1,2,2,412,Potential Loyalists
165581,2019-08-29,542,2,5000.4,3,3,4,4,334,Loyal Customers
165611,2018-12-09,805,1,5304.0,2,1,4,2,214,About To Sleep
165649,2018-02-12,1105,1,478.55,1,1,1,1,111,Lost
165801,2020-03-14,344,1,99.98,5,1,1,1,511,New Customers
166366,2017-06-15,1347,1,4689.12,1,1,4,2,114,Lost
166456,2019-12-03,446,2,4241.0,3,3,4,4,334,Loyal Customers
166599,2019-05-20,643,2,1479.57,2,3,2,2,232,About To Sleep
166813,2019-12-18,431,4,4071.8,4,5,3,4,453,Loyal Customers
166838,2018-08-14,922,1,2276.94,1,1,3,2,113,Lost
167115,2020-05-16,281,1,1083.01,5,1,2,2,512,Potential Loyalists
167153,2020-06-26,240,1,269.95,5,1,1,1,511,New Customers
167214,2021-01-21,31,2,1956.83,5,3,2,2,532,Potential Loyalists
167257,2019-12-19,430,1,527.38,4,1,1,1,411,New Customers
167382,2020-03-12,346,1,14426.56,4,1,5,3,415,Loyal Customers
167441,2017-10-14,1226,1,4949.8,1,1,4,2,114,Lost
167444,2020-08-19,186,1,3722.84,5,1,3,2,513,Potential Loyalists
167874,2018-12-08,806,1,8364.0,2,1,5,3,215,At Risk
167962,2020-01-13,405,1,231.96,4,1,1,1,411,New Customers
168089,2019-10-18,492,2,639.85,3,3,1,2,331,Need Attention
168899,2020-01-28,390,2,7771.92,4,3,5,4,435,Loyal Customers
169067,2018-12-22,792,1,571.53,2,1,1,1,211,About To Sleep
169470,2018-07-21,946,2,1317.0,1,3,2,2,132,Lost
169633,2019-07-30,572,1,7249.4400000000005,3,1,4,2,314,Need Attention
170077,2019-10-13,497,2,4982.98,3,3,4,4,334,Loyal Customers
170467,2019-11-02,477,1,7272.0,3,1,4,2,314,Need Attention
171030,2019-05-18,645,1,416.0,2,1,1,1,211,About To Sleep
171237,2020-01-23,395,1,599.0,4,1,1,1,411,New Customers
171253,2019-03-08,716,2,778.96,2,3,1,2,231,About To Sleep
172387,2019-07-12,590,1,570.97,3,1,1,1,311,Promising
173245,2019-11-09,470,1,484.94,3,1,1,1,311,Promising
174176,2020-09-23,151,4,3702.07,5,5,3,4,553,Loyal Customers
174622,2019-09-14,526,2,809.42,3,3,1,2,331,Need Attention
174819,2019-05-25,638,1,3669.98,2,1,3,2,213,About To Sleep
175184,2018-09-05,900,1,659.9399999999999,1,1,1,1,111,Lost
175282,2018-10-15,860,2,2145.88,2,3,2,2,232,About To Sleep
175310,2020-05-26,271,1,1567.3400000000001,5,1,2,2,512,Potential Loyalists
175556,2019-07-25,577,1,817.94,3,1,1,1,311,Promising
175741,2019-08-24,547,1,220.9,3,1,1,1,311,Promising
176310,2019-07-19,583,1,101.34,3,1,1,1,311,Promising
176531,2019-02-22,730,1,539.9,2,1,1,1,211,About To Sleep
176800,2017-10-06,1234,1,1281.67,1,1,2,2,112,Lost
176813,2017-10-19,1221,1,1347.1399999999999,1,1,2,2,112,Lost
177231,2017-05-05,1388,1,1319.6999999999998,1,1,2,2,112,Lost
177687,2019-11-09,470,1,2191.9700000000003,3,1,3,2,313,Need Attention
177969,2020-05-09,288,1,6559.709999999999,5,1,4,2,514,Potential Loyalists
178133,2019-05-14,649,2,1184.6499999999999,2,3,2,2,232,About To Sleep
178265,2018-12-19,795,1,701.97,2,1,1,1,211,About To Sleep
178302,2019-07-31,571,2,1550.8600000000001,3,3,2,2,332,Need Attention
178612,2020-05-21,276,1,140.97,5,1,1,1,511,New Customers
178780,2019-06-03,629,2,5225.88,2,3,4,4,234,At Risk
179144,2019-02-09,743,2,10502.92,2,3,5,4,235,At Risk
179278,2018-08-02,934,1,4777.3,1,1,4,2,114,Lost
179287,2019-12-24,425,1,178.0,4,1,1,1,411,New Customers
179431,2019-08-24,547,2,912.8900000000001,3,3,2,2,332,Need Attention
180348,2017-10-28,1212,1,219.98,1,1,1,1,111,Lost
180599,2020-03-13,345,1,2551.0899999999997,4,1,3,2,413,Potential Loyalists
180605,2019-05-01,662,3,1288.74,2,4,2,3,242,At Risk
180678,2021-01-06,46,3,2445.62,5,4,3,4,543,Loyal Customers
180820,2019-09-10,530,1,1267.98,3,1,2,2,312,Need Attention
181317,2018-12-13,801,1,1378.3,2,1,2,2,212,About To Sleep
181488,2018-12-07,807,2,5506.219999999999,2,3,4,4,234,At Risk
181622,2019-05-01,662,1,188.0,2,1,1,1,211,About To Sleep
181881,2019-07-25,577,2,9415.4,3,3,5,4,335,Loyal Customers
181892,2019-11-06,473,1,1120.0,3,1,2,2,312,Need Attention
182177,2018-10-25,850,1,1116.95,2,1,2,2,212,About To Sleep
182186,2019-01-26,757,2,1880.45,2,3,2,2,232,About To Sleep
182208,2017-11-11,1198,1,7432.6,1,1,4,2,114,Lost
183169,2020-08-05,200,3,4634.66,5,4,4,4,544,Loyal Customers
183264,2019-12-31,418,3,2955.63,4,4,3,4,443,Loyal Customers
183354,2020-12-05,78,1,1368.5,5,1,2,2,512,Potential Loyalists
183954,2020-11-04,109,1,488.70000000000005,5,1,1,1,511,New Customers
184327,2018-06-04,993,1,24.97,1,1,1,1,111,Lost
185061,2020-02-19,368,1,479.97,4,1,1,1,411,New Customers
185180,2020-06-03,263,4,8242.24,5,5,5,5,555,Champions
185409,2019-01-08,775,1,1673.97,2,1,2,2,212,About To Sleep
186136,2019-10-14,496,2,1516.7,3,3,2,2,332,Need Attention
186193,2020-04-25,302,1,447.0,5,1,1,1,511,New Customers
186266,2019-01-03,780,1,657.0,2,1,1,1,211,About To Sleep
186798,2018-09-11,894,1,1872.59,1,1,2,2,112,Lost
186894,2020-12-23,60,4,18283.25,5,5,5,5,555,Champions
186985,2019-05-11,652,1,2403.0,2,1,3,2,213,About To Sleep
187301,2019-12-28,421,1,838.17,4,1,1,1,411,New Customers
187349,2019-09-07,533,1,869.5799999999999,3,1,2,2,312,Need Attention
187544,2018-12-29,785,1,3.35,2,1,1,1,211,About To Sleep
187653,2020-02-20,367,2,16778.46,4,3,5,4,435,Loyal Customers
187750,2019-11-18,461,2,5104.429999999999,3,3,4,4,334,Loyal Customers
188311,2019-06-08,624,1,689.92,2,1,1,1,211,About To Sleep
188404,2019-02-16,736,2,5625.6,2,3,4,4,234,At Risk
188670,2020-01-28,390,2,3838.97,4,3,3,3,433,Loyal Customers
188712,2016-05-19,1739,1,1394.52,1,1,2,2,112,Lost
189113,2020-02-07,380,1,387.0,4,1,1,1,411,New Customers
189414,2019-01-08,775,1,1335.32,2,1,2,2,212,About To Sleep
189459,2019-02-26,726,1,1939.98,2,1,2,2,212,About To Sleep
190347,2020-01-03,415,1,83.34,4,1,1,1,411,New Customers
190882,2020-09-26,148,2,16940.6,5,3,5,4,535,Loyal Customers
190919,2021-01-02,50,2,2042.89,5,3,2,2,532,Potential Loyalists
190944,2019-12-27,422,3,11760.54,4,4,5,4,445,Loyal Customers
191211,2020-05-27,270,2,13292.33,5,3,5,4,535,Loyal Customers
191711,2017-11-04,1205,1,10730.89,1,1,5,3,115,At Risk
192139,2018-01-11,1137,1,637.75,1,1,1,1,111,Lost
192200,2019-10-15,495,2,5503.97,3,3,4,4,334,Loyal Customers
192425,2021-01-07,45,3,2209.86,5,4,3,4,543,Loyal Customers
192428,2017-06-13,1349,1,7739.88,1,1,5,3,115,At Risk
192436,2019-10-05,505,1,1806.0,3,1,2,2,312,Need Attention
192466,2019-12-21,428,1,365.89,4,1,1,1,411,New Customers
193216,2016-01-09,1870,1,1308.6,1,1,2,2,112,Lost
193445,2017-02-07,1475,1,5603.99,1,1,4,2,114,Lost
193458,2019-03-14,710,1,1843.3,2,1,2,2,212,About To Sleep
193847,2018-01-03,1145,1,3891.9700000000003,1,1,3,2,113,Lost
193929,2019-10-15,495,2,603.77,3,3,1,2,331,Need Attention
194226,2020-01-02,416,2,2637.8599999999997,4,3,3,3,433,Loyal Customers
194279,2021-01-02,50,1,512.0,5,1,1,1,511,New Customers
194359,2019-04-30,663,2,2970.81,2,3,3,3,233,At Risk
194510,2020-06-11,255,1,2936.9,5,1,3,2,513,Potential Loyalists
195521,2016-01-07,1872,1,3678.98,1,1,3,2,113,Lost
195613,2020-06-08,258,1,119.8,5,1,1,1,511,New Customers
196161,2019-12-24,425,1,303.6,4,1,1,1,411,New Customers
196288,2018-05-17,1011,1,13573.29,1,1,5,3,115,At Risk
196331,2018-11-01,843,1,847.8999999999999,2,1,1,1,211,About To Sleep
196921,2019-01-23,760,2,9451.95,2,3,5,4,235,At Risk
197088,2019-12-17,432,1,6387.08,4,1,4,2,414,Potential Loyalists
197192,2020-06-17,249,2,5380.77,5,3,4,4,534,Loyal Customers
197212,2019-08-26,545,2,916.71,3,3,2,2,332,Need Attention
197655,2017-12-20,1159,1,25.69,1,1,1,1,111,Lost
198128,2020-07-12,224,1,1442.7399999999998,5,1,2,2,512,Potential Loyalists
198616,2019-04-29,664,1,2274.0,2,1,3,2,213,About To Sleep
198627,2018-06-28,969,1,289.99,1,1,1,1,111,Lost
198716,2019-11-04,475,1,3992.26,3,1,3,2,313,Need Attention
199120,2018-09-24,881,2,2546.7799999999997,1,3,3,3,133,At Risk
199288,2016-09-20,1615,1,1342.59,1,1,2,2,112,Lost
200208,2020-08-04,201,3,6209.900000000001,5,4,4,4,544,Loyal Customers
200370,2020-03-13,345,1,2786.0,4,1,3,2,413,Potential Loyalists
200727,2020-06-18,248,3,5402.44,5,4,4,4,544,Loyal Customers
200765,2020-03-07,351,1,53.97,4,1,1,1,411,New Customers
200860,2019-10-29,481,1,1520.0,3,1,2,2,312,Need Attention
200903,2016-05-10,1748,1,169.99,1,1,1,1,111,Lost
